,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,label
132,7.42965119790031E+017,Wed Jun 15 06:21:02 +0000 2016,7.42965119790031E+017,7.42965119790031E+017,මේ වේසි... පුතා කියන විදියට සිංහල තම්බි ඉන්නවද ? සිනහල හින්දු ආගමේ ඉන්නවද ? බල්ලෝ සිංහල බව්ද්දයා ගැන උබ මොනවද දන්නේ https://t.co/PJI2qR1dOK,False,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 742965115629252609, 'id_str': '742965115629252609', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'url': 'https://t.co/PJI2qR1dOK', 'display_url': 'pic.twitter.com/PJI2qR1dOK', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/742965119790030848/photo/1', 'type': 'photo', 'original_info': {'width': 813, 'height': 313}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 262, 'resize': 'fit'}, 'large': {'w': 813, 'h': 313, 'resize': 'fit'}, 'medium': {'w': 813, 'h': 313, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'small': {'faces': [{'x': 149, 'y': 105, 'h': 32, 'w': 32}, {'x': 613, 'y': 103, 'h': 39, 'w': 39}]}, 'large': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'medium': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3189787423,3189787423,,,,,False,0,0,0,0,7.42965119790031E+017,7.42965119790031E+017,False,False,si,,False,True,,"{'media': [{'id': 742965115629252609, 'id_str': '742965115629252609', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'url': 'https://t.co/PJI2qR1dOK', 'display_url': 'pic.twitter.com/PJI2qR1dOK', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/742965119790030848/photo/1', 'type': 'photo', 'original_info': {'width': 813, 'height': 313}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 262, 'resize': 'fit'}, 'large': {'w': 813, 'h': 313, 'resize': 'fit'}, 'medium': {'w': 813, 'h': 313, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'small': {'faces': [{'x': 149, 'y': 105, 'h': 32, 'w': 32}, {'x': 613, 'y': 103, 'h': 39, 'w': 39}]}, 'large': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'medium': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}}, 'media_key': '3_742965115629252609', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,1
133,9.72526646245888E+017,Sat Mar 10 17:36:35 +0000 2018,9.72526646245888E+017,9.72526646245888E+017,@IAmMrHumorist @ExcuzeMi මන් finnal.බලන්න ticket 5 ක් ගත්ත බං.. අපරාදේ අර මල් වේසි ඇරියනෙ තියල🙈,False,"[25, 95]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IAmMrHumorist', 'name': 'MR.HUMORIST', 'id': 2418612841, 'id_str': '2418612841', 'indices': [0, 14]}, {'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [15, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.72526378745672E+017,9.72526378745672E+017,2418612841,2418612841,IAmMrHumorist,2428627850,2428627850,,,,,False,0,0,1,0,9.72525194026934E+017,9.72525194026934E+017,False,False,si,,,,,,,,,,1
134,1.32614720173149E+018,Tue Nov 10 12:58:26 +0000 2020,1.32614720173149E+018,1.32614720173149E+018,@da_sukiya පිපිඤ්ඤා වේසි,False,"[11, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'da_sukiya', 'name': 'Sukiya 🇱🇰', 'id': 181142874, 'id_str': '181142874', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.32614714515029E+018,1.32614714515029E+018,246224922,246224922,rathgamaya,246224922,246224922,,,,,False,0,1,1,0,1.32611032094798E+018,1.32611032094798E+018,False,False,si,,,,,,,,,,1
135,1.12705064338485E+018,Sat May 11 03:19:47 +0000 2019,1.12705064338485E+018,1.12705064338485E+018,"@RansaraniBole ෆක් යු බිච් කියපුවම පොශ්, අනේ උකාන් වේසි කිවුවාම ගොඩේ 😂😂😂😂",False,"[15, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RansaraniBole', 'name': 'මිස් සූරියබංඩාර 🤓🐘', 'id': 961513544717164545, 'id_str': '961513544717164545', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.127049277472E+018,1.127049277472E+018,9.61513544717164E+017,9.61513544717165E+017,RansaraniBole,1.07776138685005E+018,1.07776138685005E+018,,,,,False,0,3,1,0,1.127049277472E+018,1.127049277472E+018,False,False,si,,,,,,,,,,0
136,1.15935332904816E+018,Thu Aug 08 06:39:08 +0000 2019,1.15935332904816E+018,1.15935332904816E+018,@maalupaan ගහප්පයින් දහපඳුරා වේසි.,False,"[11, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.15935234573132E+018,1.15935234573132E+018,4632654077,4632654077,maalupaan,186032870,186032870,,,,,False,1,1,1,0,1.15935234573132E+018,1.15935234573132E+018,False,False,si,,,,,,,,,,1
139,6.56520353968034E+017,Tue Oct 20 17:20:24 +0000 2015,6.56520353968034E+017,6.56520353968034E+017,රෙද්ද උස්සලා සල්ලි හොයන වෙලේ රෙද්දක් මහලා සල්ලි හොයපං. වේසි. https://t.co/mz3k9KW7nE,False,"[0, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mz3k9KW7nE', 'expanded_url': 'http://fb.me/7uU0Um5TZ', 'display_url': 'fb.me/7uU0Um5TZ', 'indices': [61, 84]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,579537113,579537113,,,,,False,0,0,0,0,6.56520353968034E+017,6.56520353968034E+017,False,False,si,,False,True,,,,,,,1
140,9.02198062759592E+017,Mon Aug 28 15:55:54 +0000 2017,9.02198062759592E+017,9.02198062759592E+017,"#බඩුව,#වේසි කියලා කියන්නෙත් #පන,#වස්තු කියපු කටින්ම තමයි sis ඒ නිසා පරිස්සමින්😉🍃❤️",False,"[0, 82]","{'hashtags': [{'text': 'බඩුව', 'indices': [0, 5]}, {'text': 'වේසි', 'indices': [6, 11]}, {'text': 'පන', 'indices': [28, 31]}, {'text': 'වස්තු', 'indices': [32, 38]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,7.65736789717889E+017,7.65736789717889E+017,,,,,False,2,3,0,0,9.02198062759592E+017,9.02198062759592E+017,False,False,si,,,,,,,,,,0
141,1.13310439174411E+018,Mon May 27 20:15:13 +0000 2019,1.13310439174411E+018,1.13310439174411E+018,වේසි පීසා https://t.co/QLyChpdgJm,False,"[0, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QLyChpdgJm', 'expanded_url': 'https://www.instagram.com/p/Bx-qE_whshs/?igshid=cbub4epaqmoq', 'display_url': 'instagram.com/p/Bx-qE_whshs/…', 'indices': [10, 33]}]}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,2697690282,2697690282,,,,,False,0,1,0,0,1.13310439174411E+018,1.13310439174411E+018,False,False,si,,False,True,,,,,,,1
142,1.1780050609801E+018,Sat Sep 28 17:54:27 +0000 2019,1.1780050609801E+018,1.1780050609801E+018,@thimiraonline @Nimezzz වේසි 😒😂,False,"[24, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [0, 14]}, {'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [15, 23]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1780049347777E+018,1.1780049347777E+018,190986031,190986031,thimiraonline,2483063340,2483063340,,,,,False,0,0,1,0,1.17789476325873E+018,1.17789476325873E+018,False,False,si,,,,,,,,,,1
143,1.27785010882701E+018,Tue Jun 30 06:23:01 +0000 2020,1.27785010882701E+018,1.27785010882701E+018,@_Ranindu_ @nimani99 @Chandu_original @DarshanaKande @ItsmeSuppa @Its_Me_S_Soori @imbebaa @PraveenNadeera @nipuna__d @unknown_lankan මොකක්ද වේසි ඒ,False,"[133, 146]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [21, 37]}, {'screen_name': 'DarshanaKande', 'name': 'Darshana Kandamulla', 'id': 1135152101388980224, 'id_str': '1135152101388980224', 'indices': [38, 52]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [53, 64]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [65, 80]}, {'screen_name': 'PraveenNadeera', 'name': 'Praveen', 'id': 2282475079, 'id_str': '2282475079', 'indices': [90, 105]}, {'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [106, 116]}, {'screen_name': 'unknown_lankan', 'name': 'දින්නා යකෝ 🎉🇱🇰 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [117, 132]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.27784931266005E+018,1.27784931266005E+018,1.01532341739277E+018,1.01532341739277E+018,Ranindu_,1.05788519463031E+018,1.05788519463031E+018,,,,,False,0,1,1,0,1.27784931266005E+018,1.27784931266005E+018,False,False,si,,,,,,,,,,1
146,1.0107519500595E+018,Sun Jun 24 05:10:18 +0000 2018,1.0107519500595E+018,1.0107519500595E+018,@itzJambole @Its_DHD ම්ම් අර කියපු දවසට හම්බෙමු 😂😂,False,"[21, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}, {'screen_name': 'Its_DHD', 'name': 'Madhushanka😎', 'id': 1920039648, 'id_str': '1920039648', 'indices': [12, 20]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.01075168791967E+018,1.01075168791967E+018,2483063340,2483063340,itzJambole,2606933641,2606933641,,,,,False,0,0,1,0,1.01074881103824E+018,1.01074881103824E+018,False,False,si,,,,,,,,,,0
148,1.09930072060656E+018,Sat Feb 23 13:31:30 +0000 2019,1.09930072060656E+018,1.09930072060656E+018,@DeV_DaZ තෝනේ වේසි 😁,False,"[9, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dev_daz', 'name': 'Dev Daz', 'id': 1288314690666237953, 'id_str': '1288314690666237953', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,407621077,407621077,,,,,False,0,1,0,0,1.0992422524072E+018,1.0992422524072E+018,False,False,si,,,,,,,,,,1
149,6.01967507302285E+017,Sat May 23 04:26:52 +0000 2015,6.01967507302285E+017,6.01967507302285E+017,@ExcuzeMi @Rathgamaya @HandyBuwa  හුත්ත යනු හුල අස්සේ හිල යන්නයි  හුත්ති අපහාස නැත වේසි යැයි ඇමතුවොත් අපහාසයක්,False,"[0, 110]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [0, 9]}, {'screen_name': 'rathgamaya', 'name': 'Raththa 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [10, 21]}, {'screen_name': 'HandyBuwa', 'name': 'Dilan Dilz Edirisinghe', 'id': 2613916794, 'id_str': '2613916794', 'indices': [22, 32]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6.01965788682027E+017,6.01965788682027E+017,582633677,582633677,ExcuzeMi,2596441344,2596441344,,,,,False,0,1,0,0,6.01962528508248E+017,6.01962528508248E+017,False,False,si,,,,,,,,,,1
150,1.24975012354821E+018,Mon Apr 13 17:23:43 +0000 2020,1.24975012354821E+018,1.24975012354821E+018,@CharithTweets ටීවි එකේ නිව්ස් වල යනවා දැක්කා. Police officerට බැන්නේ වේසි කියලා. 🤦🏽‍♂️,False,"[15, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.24974778626376E+018,1.24974778626376E+018,315161723,315161723,ch_ari_,2668269276,2668269276,,,,,False,0,0,0,0,1.24974608264244E+018,1.24974608264244E+018,False,False,si,,,,,,,,,,1
152,1.25247885533753E+018,Tue Apr 21 06:06:43 +0000 2020,1.25247885533753E+018,1.25247885533753E+018,@s_sooriyage @MendezChinthaka @dilmasubashani ඕවා ගනන් ගන්නේ නෑ අයියේ.මේක මගේ ප්‍රොපයිල් එක මගේ ඩේටා.මට ඕන මගුලක් දානවා. මට ඕන යාලුවෝ ටික ඉන්නවා😋❤️ වද්ද ගැනිම සහ වචන භාවිතය එගෝල්ලෝ අතේ.මට පොන්නයා නෙමේ වේසි කිවුවත් කමක් නෑ😂😂 තමන් කවුද කියලා තමන් දන්නවා.දන්න අයත් දන්නවා.අයියා ඉතින් ඕන දේකට ඉන්නවා කියලා දන්නවා😘💚💚,False,"[46, 311]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MendezChinthaka', 'name': '#©️hįñțhâķă Ⓜ️êņđëž', 'id': 1119898627814694912, 'id_str': '1119898627814694912', 'indices': [13, 29]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25247483841065E+018,1.25247483841065E+018,1.19637419840845E+018,1.19637419840845E+018,Its_Me_S_Soori,1.01532341739277E+018,1.01532341739277E+018,,,,,False,0,1,1,0,1.25218916971314E+018,1.25218916971314E+018,False,False,si,,,,,,,,,,1
153,1.28257373854683E+018,Mon Jul 13 07:13:02 +0000 2020,1.28257373854683E+018,1.28257373854683E+018,@0daq0KU7aOYX4ug @ItsmeSuppa @Nimezzz @yunesh_K බුරියානිය ගහගන් පුකේ fake වේසි..,False,"[48, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [17, 28]}, {'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [29, 37]}, {'screen_name': 'yunesh_k', 'name': 'Yunesh', 'id': 333357644, 'id_str': '333357644', 'indices': [38, 47]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.28257239519519E+018,1.28257239519519E+018,1.24239381624343E+018,1.24239381624343E+018,H_S_KandyHamu,1.12693996201891E+018,1.12693996201891E+018,,,,,False,0,1,0,0,1.28255953015335E+018,1.28255953015335E+018,False,False,si,,,,,,,,,,1
154,9.14489875147059E+017,Sun Oct 01 13:59:11 +0000 2017,9.14489875147059E+017,9.14489875147059E+017,"ශලනි පට්ට වේසි ද.....දසුන් පොන්@#ක් ද විය....මේ සතියේ බුකිය.....
යකෝ තව මාස 2...2017 ඉවරාාාාාාායි...ඕයේ",False,"[0, 103]","{'hashtags': [{'text': 'ක්', 'indices': [32, 35]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,527431180,527431180,,,,,False,0,0,0,0,9.14489875147059E+017,9.14489875147059E+017,False,False,si,,,,,,,,,,1
155,1.21711077091318E+018,Tue Jan 14 15:46:35 +0000 2020,1.21711077091318E+018,1.21711077091318E+018,@Waranbros_inc @irajonline @RamanayakeR ඇ වේසිගේ පුතෙ⁣ා් තේ නේද අනුගේ cmnt එකකට අැවිත් කියවන්නේ.පුරැද්ද ⁣අම්මා වේසි වගේ රටට වටේටම ඇවිදන් යනකොට ලමයිනුත් එහෙම තමයි.මෙකෙක්ට හරි පුක දෙන්න ඕනි.අද⁣ාල නැති ඒවට පයින්න ඕනි උබට බය වෙන්න කිව්වද වේසිගේ පුතෝ.මොන හුතක්ද ඔයි උබට අදාල දේ කරගෙන ඉදපන්කෝ උබේ අම්මට හුකාගෙන 😂,False,"[40, 306]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Waranbros_inc', 'name': 'ChootyMamie®', 'id': 366423482, 'id_str': '366423482', 'indices': [0, 14]}, {'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [15, 26]}, {'screen_name': 'RamanayakeR', 'name': 'Ranjan Ramanayake', 'id': 1116331075, 'id_str': '1116331075', 'indices': [27, 39]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21710963708814E+018,1.21710963708814E+018,366423482,366423482,Waranbros_inc,7.58205895163585E+017,7.58205895163585E+017,,,,,False,0,0,0,0,1.21644712441561E+018,1.21644712441561E+018,False,False,si,,,,,,,,,,1
